epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
70,2574.73,2.84374,2.70398,2.37236,0.57573,0.4112,0.45037,0.2586,3.30558,2.90601,2.39376,0.0006338,0.0006338,0.0006338
71,2612.33,2.89272,2.71955,2.39185,0.55829,0.43432,0.44793,0.25027,3.41467,2.84695,2.4402,0.000614,0.000614,0.000614
72,2649.56,2.89311,2.68153,2.37726,0.56841,0.4556,0.44667,0.2613,3.12992,2.89369,2.30859,0.0005942,0.0005942,0.0005942
73,2685.96,2.831,2.71891,2.38359,0.59535,0.40048,0.44724,0.2641,3.18312,2.82169,2.35175,0.0005744,0.0005744,0.0005744
74,2722.39,2.83362,2.65425,2.37607,0.57948,0.41313,0.45742,0.26639,3.25879,2.82846,2.35572,0.0005546,0.0005546,0.0005546
75,2759.32,2.81,2.61029,2.34604,0.60792,0.44899,0.48705,0.26782,3.40951,2.7709,2.4139,0.0005348,0.0005348,0.0005348
76,2795.63,2.82694,2.60737,2.34894,0.60721,0.42975,0.48047,0.27973,3.21709,2.76705,2.3607,0.000515,0.000515,0.000515
77,2832.04,2.78326,2.6108,2.35143,0.60506,0.41999,0.46578,0.27661,3.17959,2.76216,2.33669,0.0004952,0.0004952,0.0004952
78,2869.8,2.77995,2.59793,2.34163,0.60486,0.42258,0.48001,0.2775,3.19353,2.75124,2.34599,0.0004754,0.0004754,0.0004754
79,2906.19,2.7859,2.59326,2.34121,0.54909,0.44015,0.4667,0.27453,3.13282,2.86461,2.31632,0.0004556,0.0004556,0.0004556
80,2942.46,2.75521,2.58892,2.34206,0.55348,0.44015,0.46349,0.27253,3.17105,2.82478,2.31915,0.0004358,0.0004358,0.0004358
81,2979.56,2.75598,2.53901,2.32394,0.61488,0.41892,0.47906,0.27911,3.22041,2.78157,2.35411,0.000416,0.000416,0.000416
82,3016.02,2.74795,2.49673,2.30767,0.56764,0.47683,0.48345,0.25973,3.35121,2.85804,2.38132,0.0003962,0.0003962,0.0003962
83,3052.07,2.71403,2.50749,2.30455,0.60043,0.45367,0.48229,0.2853,3.15648,2.69805,2.32428,0.0003764,0.0003764,0.0003764
84,3089.22,2.76913,2.60085,2.33585,0.60974,0.42471,0.47464,0.27773,3.25716,2.75632,2.34311,0.0003566,0.0003566,0.0003566
85,3126.24,2.74114,2.51134,2.32806,0.57119,0.46911,0.48039,0.27967,3.24605,2.76396,2.35305,0.0003368,0.0003368,0.0003368
86,3163.43,2.72528,2.51729,2.3319,0.59427,0.45367,0.47373,0.27981,3.17036,2.7609,2.32957,0.000317,0.000317,0.000317
87,3199.99,2.74337,2.48638,2.32738,0.59899,0.44208,0.47991,0.28448,3.10938,2.72181,2.3043,0.0002972,0.0002972,0.0002972
88,3237.38,2.76411,2.53505,2.34998,0.60709,0.40865,0.4581,0.28086,3.0603,2.74296,2.30039,0.0002774,0.0002774,0.0002774
89,3273.92,2.70384,2.51702,2.30781,0.57046,0.42278,0.46862,0.27629,3.21772,2.74186,2.36267,0.0002576,0.0002576,0.0002576
90,3311.34,2.73026,2.49739,2.31367,0.55781,0.45174,0.46957,0.27459,3.20574,2.72524,2.34699,0.0002378,0.0002378,0.0002378
91,3352.05,2.60399,2.46963,2.22842,0.55073,0.43436,0.46034,0.26829,3.1663,2.78246,2.32947,0.000218,0.000218,0.000218
92,3388.79,2.56751,2.30178,2.21072,0.52462,0.45166,0.47124,0.27389,3.17705,2.75052,2.34172,0.0001982,0.0001982,0.0001982
93,3425.19,2.59706,2.31521,2.2227,0.5839,0.44157,0.46437,0.27094,3.17712,2.75811,2.31902,0.0001784,0.0001784,0.0001784
94,3462.07,2.58876,2.25843,2.20693,0.56645,0.44139,0.46745,0.272,3.26557,2.75157,2.36229,0.0001586,0.0001586,0.0001586
95,3498.65,2.57039,2.22602,2.21073,0.54563,0.47104,0.47314,0.27989,3.10649,2.70651,2.29886,0.0001388,0.0001388,0.0001388
96,3535.05,2.54328,2.2144,2.21989,0.56262,0.45174,0.4774,0.28163,3.15255,2.70639,2.3205,0.000119,0.000119,0.000119
97,3572.48,2.52694,2.16515,2.19862,0.61197,0.42624,0.47246,0.28048,3.15974,2.74025,2.33519,9.92e-05,9.92e-05,9.92e-05
98,3609.33,2.55884,2.21483,2.21816,0.58755,0.4455,0.46558,0.27702,3.13487,2.74805,2.32543,7.94e-05,7.94e-05,7.94e-05
99,3646.72,2.5397,2.20132,2.19953,0.57433,0.44981,0.47563,0.27841,3.15556,2.75434,2.32829,5.96e-05,5.96e-05,5.96e-05
100,3682.37,2.52022,2.19618,2.20057,0.58421,0.44015,0.47681,0.28179,3.118,2.74243,2.31249,3.98e-05,3.98e-05,3.98e-05
